course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,profit,published_date,published_time,year,month,day,Clean_title
1039930,"Wie Du, Dir auch mit kleinen Beträgen ein Vermögen aufbaust",https://www.udemy.com/wie-du-dir-auch-mit-kleinen-betragen-ein-vermogen-aufbaust/,True,70,187,3,53,All Levels,7 hours,2016-12-14T20:18:45Z,Business Finance,13090,2016-12-14,20:18:45Z,2016,12,14,Wie Du Dir auch mit kleinen Betrgen ein Vermgen aufbaust
1232390,Corporate Ethics,https://www.udemy.com/corporate-ethics/,True,100,0,0,13,Beginner Level,3.5 hours,2017-07-03T21:39:13Z,Business Finance,0,2017-07-03,21:39:13Z,2017,7,3,Corporate Ethics
1084454,CFA Level 2- Quantitative Methods,https://www.udemy.com/cfa-level-2-quantitative-methods/,True,40,0,0,35,All Levels,5.5 hours,2017-07-02T14:29:35Z,Business Finance,0,2017-07-02,14:29:35Z,2017,7,2,CFA Level 2 Quantitative Methods
1232312,Core Financial Statement Concepts,https://www.udemy.com/financial-statement-concepts/,True,50,0,0,9,Intermediate Level,1.5 hours,2017-06-28T21:58:15Z,Business Finance,0,2017-06-28,21:58:15Z,2017,6,28,Core Financial Statement Concepts
1251654,Understand Core Finance Principles in 60 Minutes,https://www.udemy.com/core-finance-principles-in-60-minutes/,True,75,0,0,13,Beginner Level,2.5 hours,2017-06-29T22:04:17Z,Business Finance,0,2017-06-29,22:04:17Z,2017,6,29,Understand Core Finance Principles 60 Minutes
712994,Learn Wave accounting to maintain books properly,https://www.udemy.com/learn-wave-accounting-to-maintain-books-properly/,False,0,1089,50,27,All Levels,3 hours,2016-01-13T22:06:39Z,Business Finance,0,2016-01-13,22:06:39Z,2016,1,13,Learn Wave accounting maintain books properly
1024862,Making Tax Digital - UK HMRC Legislation Explained,https://www.udemy.com/making-tax-digital/,False,0,743,0,7,All Levels,1 hour,2017-06-06T14:13:15Z,Business Finance,0,2017-06-06,14:13:15Z,2017,6,6,Making Tax Digital  UK HMRC Legislation Explained
123242,Surviving Introduction to Finance,https://www.udemy.com/surviving-introduction-to-finance/,False,0,1362,7,13,Beginner Level,3 hours,2014-02-06T03:58:39Z,Business Finance,0,2014-02-06,03:58:39Z,2014,2,6,Surviving Introduction Finance
788720,Cost of Capital and Weighted Average Cost of Capital,https://www.udemy.com/weighted-average-cost-of-capital-wacc/,False,0,405,3,22,All Levels,1 hour,2016-04-11T20:44:34Z,Business Finance,0,2016-04-11,20:44:34Z,2016,4,11,Cost Capital Weighted Average Cost Capital
196164,Studying the CFA Program exams (Mandarin language version),https://www.udemy.com/studying-the-cfa-mandarin/,False,0,1168,9,5,All Levels,40 mins,2014-04-09T08:38:41Z,Business Finance,0,2014-04-09,08:38:41Z,2014,4,9,Studying CFA Program exams Mandarin language version
1268616,Condor Broken Wing Butterfly Options Trading Course System,https://www.udemy.com/condor-broken-wing-butterfly-options-trading-course-system/,False,0,16,0,15,All Levels,1.5 hours,2017-07-06T19:47:16Z,Business Finance,0,2017-07-06,19:47:16Z,2017,7,6,Condor Broken Wing Butterfly Options Trading Course System
1100746,≪虎の巻≫証券取引の「税金のお悩み」解消,https://www.udemy.com/kabucom_zeise/,True,25,3840,296,33,Intermediate Level,1.5 hours,2017-02-21T17:14:03Z,Business Finance,96000,2017-02-21,17:14:03Z,2017,2,21,
1005312,【１日でマスター！】今日からはじめる資産形成,https://www.udemy.com/kabucom_start/,True,20,7183,819,14,Beginner Level,1 hour,2017-01-19T23:51:32Z,Business Finance,143660,2017-01-19,23:51:32Z,2017,1,19,
624016,TRADING FOR A LIVING: Trading Full-Time Transition Guide,https://www.udemy.com/trading-for-a-living-full-time-trader/,True,195,483,10,40,Intermediate Level,3.5 hours,2015-11-06T16:18:48Z,Business Finance,94185,2015-11-06,16:18:48Z,2015,11,6,TRADING LIVING Trading FullTime Transition Guide
323916,Learn How To use Channels to find amazing Forex Entries,https://www.udemy.com/learn-how-to-use-channels-to-find-amazing-forex-entries/,True,45,172,48,15,All Levels,1 hour,2017-05-24T18:05:36Z,Business Finance,7740,2017-05-24,18:05:36Z,2017,5,24,Learn use Channels find amazing Forex Entries
743568,"Financial Analysis, from Scratch to Professional!",https://www.udemy.com/financial-analysis-from-scratch-to-professional-level/,True,65,256,29,39,Beginner Level,3.5 hours,2016-03-06T23:27:44Z,Business Finance,16640,2016-03-06,23:27:44Z,2016,3,6,Financial Analysis Scratch Professional
479688,Cost Accounting Labour Costing (Professional Course Level),https://www.udemy.com/labour-costing/,True,20,1542,1,24,All Levels,2 hours,2015-04-20T18:33:40Z,Business Finance,30840,2015-04-20,18:33:40Z,2015,4,20,Cost Accounting Labour Costing Professional Course Level
1189592,Learn How To Successfully Trade Forex: In 5 Simple Steps,https://www.udemy.com/learn-how-to-successfully-trade-forex-in-5-simple-steps/,True,95,64,7,44,All Levels,8.5 hours,2017-05-03T22:09:03Z,Business Finance,6080,2017-05-03,22:09:03Z,2017,5,3,Learn Successfully Trade Forex 5 Simple Steps
578534,The Intelligent Investor,https://www.udemy.com/the-intelligent-investor/,True,30,384,40,44,All Levels,10.5 hours,2015-08-27T00:02:29Z,Business Finance,11520,2015-08-27,00:02:29Z,2015,8,27,Intelligent Investor
791574,Succeed in Futures Even if You Don't Know Where to Start,https://www.udemy.com/succeed-in-futures-even-if-you-dont-know-where-to-start/,False,0,3014,19,15,All Levels,1 hour,2017-01-03T05:58:06Z,Business Finance,0,2017-01-03,05:58:06Z,2017,1,3,Succeed Futures Know Start
379196,Binary Options Beginners Guide : Nadex,https://www.udemy.com/binary-options/,True,40,454,52,39,Beginner Level,2 hours,2015-01-09T19:32:53Z,Business Finance,18160,2015-01-09,19:32:53Z,2015,1,9,Binary Options Beginners Guide  Nadex
331968,Trading: From Wall Street to Your Street,https://www.udemy.com/from-wall-street-to-your-street/,True,50,312,24,37,Intermediate Level,5.5 hours,2014-12-18T21:53:53Z,Business Finance,15600,2014-12-18,21:53:53Z,2014,12,18,Trading Wall Street Street
576636,Build your own Naked Trading Forex Robot,https://www.udemy.com/build-your-own-naked-trading-forex-robot/,True,40,315,28,19,All Levels,2 hours,2015-08-11T21:24:32Z,Business Finance,12600,2015-08-11,21:24:32Z,2015,8,11,Build Naked Trading Forex Robot
724596,Tax Preparation: Learn Fast! Prepare Taxes with Confidence!,https://www.udemy.com/taxpreparation/,True,200,609,32,33,All Levels,2.5 hours,2016-01-12T17:07:39Z,Business Finance,121800,2016-01-12,17:07:39Z,2016,1,12,Tax Preparation Learn Fast Prepare Taxes Confidence
822808,Tax Strategies of the Wealthy,https://www.udemy.com/everything-you-need-to-know-about-taxes/,True,195,207,19,11,Beginner Level,1.5 hours,2016-04-29T23:25:42Z,Business Finance,40365,2016-04-29,23:25:42Z,2016,4,29,Tax Strategies Wealthy
932274,The Ultimate Fibonacci Trading Plan for Forex and Stocks,https://www.udemy.com/fibonacci-trading-strategy/,True,200,399,15,15,All Levels,1 hour,2016-08-19T19:12:04Z,Business Finance,79800,2016-08-19,19:12:04Z,2016,8,19,Ultimate Fibonacci Trading Plan Forex Stocks
32908,Finance and Accounting for Startups,https://www.udemy.com/finance-and-accounting-for-startups/,True,50,1175,92,75,All Levels,12.5 hours,2013-01-15T02:01:23Z,Business Finance,58750,2013-01-15,02:01:23Z,2013,1,15,Finance Accounting Startups
883394,Forex - Calculate Lot Size Like Pro,https://www.udemy.com/forex-calculate-lot-size-like-pro/,True,20,543,14,11,All Levels,36 mins,2016-06-21T03:14:09Z,Business Finance,10860,2016-06-21,03:14:09Z,2016,6,21,Forex  Calculate Lot Size Like Pro
20185,The Complete Forex Trader,https://www.udemy.com/forextrader/,True,25,1634,142,46,All Levels,7 hours,2012-10-01T09:46:23Z,Business Finance,40850,2012-10-01,09:46:23Z,2012,10,1,Complete Forex Trader
188418,Tape Reading: Learn how to read the tape for day trading,https://www.udemy.com/tape-reading-101-learn-how-to-read-the-tape-for-day-trading/,True,195,1013,128,32,All Levels,14 hours,2014-03-27T07:14:55Z,Business Finance,197535,2014-03-27,07:14:55Z,2014,3,27,Tape Reading Learn read tape day trading
975982,4 Easy Daily Forex Trades: A Recipe for Trading Success,https://www.udemy.com/4dailytrades/,True,200,319,19,12,All Levels,1 hour,2016-11-17T00:37:02Z,Business Finance,63800,2016-11-17,00:37:02Z,2016,11,17,4 Easy Daily Forex Trades Recipe Trading Success
674352,Trading Robot Forex Programs in Your Sleep in Live Examples!,https://www.udemy.com/trading-robot-forex-programs-in-your-sleep-in-live-examples/,True,200,1125,11,18,Expert Level,1.5 hours,2016-01-28T23:03:11Z,Business Finance,225000,2016-01-28,23:03:11Z,2016,1,28,Trading Robot Forex Programs Sleep Live Examples
936884,Free Options 101 - Basic of Call and Put Options in 1 Hours,https://www.udemy.com/free-options-101-basic-of-call-and-put-options-in-1-hours/,False,0,2481,71,26,All Levels,1.5 hours,2016-08-22T18:10:12Z,Business Finance,0,2016-08-22,18:10:12Z,2016,8,22,Free Options 101  Basic Options 1 Hours
707644,An Intro into Trading the Financial Markets,https://www.udemy.com/an-intro-into-trading-the-financial-markets/,True,100,1006,14,17,Beginner Level,1.5 hours,2016-09-03T03:46:23Z,Business Finance,100600,2016-09-03,03:46:23Z,2016,9,3,Intro Trading Financial Markets
700140,Developing A Trading Strategy: Your Guide to Trading Success,https://www.udemy.com/developing-a-trading-strategy-your-guide-to-making-millions/,True,20,1044,8,16,All Levels,2 hours,2015-12-17T21:50:23Z,Business Finance,20880,2015-12-17,21:50:23Z,2015,12,17,Developing Trading Strategy Guide Trading Success
546656,How to Trade Commodity and Financial Futures for a Living!,https://www.udemy.com/trading-controlled-leverage-financial-and-commodity-futures/,True,200,1240,17,20,All Levels,2.5 hours,2016-01-15T23:53:00Z,Business Finance,248000,2016-01-15,23:53:00Z,2016,1,15,Trade Commodity Financial Futures Living
1041926,How to Trade Forex like a Hedge Fund: Long FX Strategies,https://www.udemy.com/how-to-trade-forex-like-a-hedge-fund/,True,115,504,5,32,All Levels,1.5 hours,2017-03-23T16:23:33Z,Business Finance,57960,2017-03-23,16:23:33Z,2017,3,23,Trade Forex like Hedge Fund Long FX Strategies
1253868,Complete Short Financial Ratio Course for Financial Analysis,https://www.udemy.com/financialratio/,True,200,15,1,56,All Levels,3 hours,2017-06-28T17:44:56Z,Business Finance,3000,2017-06-28,17:44:56Z,2017,6,28,Complete Short Financial Ratio Course Financial Analysis
645634,How to Build Profitable FOREX Automated Trading Strategies!,https://www.udemy.com/how-to-build-profitable-automated-trading-strategies/,True,200,358,8,21,All Levels,2.5 hours,2015-11-11T01:16:13Z,Business Finance,71600,2015-11-11,01:16:13Z,2015,11,11,Build Profitable FOREX Automated Trading Strategies
528104,Stock Trading Strategies: Profitable Trading in 7 Days.,https://www.udemy.com/stock-trading-strategies-the-trading-plan-formula/,True,50,80,10,27,All Levels,5.5 hours,2015-06-16T00:09:26Z,Business Finance,4000,2015-06-16,00:09:26Z,2015,6,16,Stock Trading Strategies Profitable Trading 7 Days
1053462,Management Accounting A Complete Study,https://www.udemy.com/management-accounting-a-complete-study/,True,150,133,3,158,All Levels,17.5 hours,2016-12-29T15:07:43Z,Business Finance,19950,2016-12-29,15:07:43Z,2016,12,29,Management Accounting Complete Study
148028,Become a Career Day Trader: Asian-Pacific Futures Markets,https://www.udemy.com/become-a-career-day-trader/,True,20,207,8,30,All Levels,3.5 hours,2014-01-27T21:44:25Z,Business Finance,4140,2014-01-27,21:44:25Z,2014,1,27,Career Day Trader AsianPacific Futures Markets
179824,Equity Products,https://www.udemy.com/equity-products/,True,50,426,17,16,All Levels,2.5 hours,2014-03-11T15:48:52Z,Business Finance,21300,2014-03-11,15:48:52Z,2014,3,11,Equity Products
777276,Financial Accounting Part I - Passing the Class,https://www.udemy.com/severson-financial-accounting-part-one/,True,20,45,10,47,Beginner Level,4.5 hours,2016-06-29T14:53:51Z,Business Finance,900,2016-06-29,14:53:51Z,2016,6,29,Financial Accounting  Passing Class
174790,Accounting 102: Guide to Business Accounting,https://www.udemy.com/accounting-skills-a-businessman-must-haveintermediate-level/,True,50,1280,1,27,Intermediate Level,8.5 hours,2014-05-09T09:48:53Z,Business Finance,64000,2014-05-09,09:48:53Z,2014,5,9,Accounting 102 Guide Business Accounting
247940,Monetizing Your Website: How to Add Cost-Per-Action (CPA) ,https://www.udemy.com/monetizing-your-website-how-to-add-cost-per-action-cpa/,True,35,142,4,18,All Levels,1 hour,2014-06-30T17:05:14Z,Business Finance,4970,2014-06-30,17:05:14Z,2014,6,30,Monetizing Website Add CostPerAction CPA
42146,Advanced Finance and Accounting for Startups,https://www.udemy.com/advanced-finance-and-accounting-for-startups/,True,40,188,7,48,Intermediate Level,6.5 hours,2014-02-27T17:58:02Z,Business Finance,7520,2014-02-27,17:58:02Z,2014,2,27,Advanced Finance Accounting Startups
408894,Basics of Tax in India  (College Level),https://www.udemy.com/basics-of-indian-income-tax/,True,20,718,5,28,All Levels,2 hours,2015-01-31T13:53:48Z,Business Finance,14360,2015-01-31,13:53:48Z,2015,1,31,Basics Tax India College Level
176136,Trade for a Living,https://www.udemy.com/trade-for-a-living/,True,20,293,14,59,All Levels,8 hours,2014-03-22T22:56:09Z,Business Finance,5860,2014-03-22,22:56:09Z,2014,3,22,Trade Living
929146,Learn Stock Options: Options Made Simple 101,https://www.udemy.com/learn-to-trade-stock-options-options-made-simple/,True,35,93,13,49,Beginner Level,5 hours,2016-08-17T04:53:31Z,Business Finance,3255,2016-08-17,04:53:31Z,2016,8,17,Learn Stock Options Options Simple 101
260066,Banking Credit Analysis Process (for Bankers),https://www.udemy.com/credit-analysis-process/,True,180,894,62,241,Beginner Level,17.5 hours,2014-07-12T11:00:16Z,Business Finance,160920,2014-07-12,11:00:16Z,2014,7,12,Banking Credit Analysis Process for Bankers
682514,Professional Forex strategy,https://www.udemy.com/beginner-trading-forex-strategy/,True,50,353,21,17,Expert Level,1.5 hours,2016-02-03T04:10:53Z,Business Finance,17650,2016-02-03,04:10:53Z,2016,2,3,Professional Forex strategy
66383,A Beginners Guide to Technical Analysis of Stock Charts,https://www.udemy.com/beginners-guide-to-technical-analysis/,True,40,829,78,50,Beginner Level,8.5 hours,2013-09-15T15:06:02Z,Business Finance,33160,2013-09-15,15:06:02Z,2013,9,15,Beginners Guide Technical Analysis Stock Charts
390198,Get out of Debt - The Power of Using Compounding Interest,https://www.udemy.com/get-out-of-debt-the-power-of-using-compounding-interest/,True,50,1195,3,7,All Levels,2 hours,2015-01-12T00:55:49Z,Business Finance,59750,2015-01-12,00:55:49Z,2015,1,12,Debt  Power Compounding Interest
679238,Day Trading - Learn to Day Trade / Swing Trade In One Hour.,https://www.udemy.com/the-123-trading-strategy-learn-to-trade-in-one-hour/,True,95,335,25,29,All Levels,1.5 hours,2015-11-27T17:38:51Z,Business Finance,31825,2015-11-27,17:38:51Z,2015,11,27,Day Trading  Learn Day Trade  Swing Trade Hour
476622,Basel Norms (Basel 1/ Basel 2/ Basel 3) Simplified,https://www.udemy.com/basel_norms_simplified/,True,40,500,45,34,Beginner Level,4 hours,2015-04-26T19:26:45Z,Business Finance,20000,2015-04-26,19:26:45Z,2015,4,26,Basel Norms Basel 1 Basel 2 Basel 3 Simplified
764010,Learn to Trade Forex Naked Price Action Wammie Trade,https://www.udemy.com/learn-to-trade-forex-naked-price-action-wammie-trade/,True,40,159,16,13,All Levels,1 hour,2016-02-17T19:07:59Z,Business Finance,6360,2016-02-17,19:07:59Z,2016,2,17,Learn Trade Forex Naked Price Action Wammie Trade
178776,Fixed Income Securities,https://www.udemy.com/fixed-income-securities/,True,50,739,54,24,All Levels,4.5 hours,2014-03-11T16:29:50Z,Business Finance,36950,2014-03-11,16:29:50Z,2014,3,11,Fixed Income Securities
562668,Financial Accounting Made Easy for All,https://www.udemy.com/financialaccounting/,True,20,87,22,86,All Levels,4 hours,2015-09-01T18:36:10Z,Business Finance,1740,2015-09-01,18:36:10Z,2015,9,1,Financial Accounting Easy
521952,Ultimate Guide To Trading Engulfing Candlestick Strategy,https://www.udemy.com/trading-engulfing-candle-top-trend-continuation-strategy/,True,200,185,36,25,All Levels,2.5 hours,2016-10-25T02:14:44Z,Business Finance,37000,2016-10-25,02:14:44Z,2016,10,25,Ultimate Guide Trading Engulfing Candlestick Strategy
692268,Learn Business Finance: Win more work as a Business Coach ,https://www.udemy.com/essential-business-finance-for-coaches-and-consultants/,True,20,741,4,22,Beginner Level,2 hours,2016-01-03T22:45:32Z,Business Finance,14820,2016-01-03,22:45:32Z,2016,1,3,Learn Business Finance Win work Business Coach
258174,Accounting for Depreciation (Collage Level),https://www.udemy.com/depreciation-accounting/,True,20,576,1,14,All Levels,1 hour,2014-07-09T09:41:36Z,Business Finance,11520,2014-07-09,09:41:36Z,2014,7,9,Accounting Depreciation Collage Level
54677,Revealed: Profitable Principles of Successful Traders ,https://www.udemy.com/revealed-profitable-secrets-of-successful-traders/,True,25,1046,5,26,All Levels,3 hours,2013-05-19T01:51:44Z,Business Finance,26150,2013-05-19,01:51:44Z,2013,5,19,Revealed Profitable Principles Successful Traders
619716,Easy Market Profits: 3 Step Stock Investing Strategy,https://www.udemy.com/make-money-from-the-stock-market/,True,20,486,3,14,Beginner Level,3 hours,2015-09-23T18:07:30Z,Business Finance,9720,2015-09-23,18:07:30Z,2015,9,23,Easy Market Profits 3 Step Stock Investing Strategy
986272,Hedge Fund Trading Systems For Stocks - Part One,https://www.udemy.com/amibroker-trading-systems/,True,200,52,8,21,All Levels,1.5 hours,2016-10-29T21:56:38Z,Business Finance,10400,2016-10-29,21:56:38Z,2016,10,29,Hedge Fund Trading Systems Stocks 
466558,Bonds For Beginners - A Guide To The Bond Markets,https://www.udemy.com/bonds-for-beginners-a-guide-to-fixed-income-investments/,True,20,106,14,24,Beginner Level,34 mins,2015-04-20T21:17:15Z,Business Finance,2120,2015-04-20,21:17:15Z,2015,4,20,Bonds Beginners  Guide Bond Markets
65113,Professional Risk Manager (PRM) Certification: Level 4,https://www.udemy.com/professional-risk-manager-prm-certification-level-4/,True,50,38,7,17,All Levels,8 hours,2013-07-23T20:28:06Z,Business Finance,1900,2013-07-23,20:28:06Z,2013,7,23,Professional Risk Manager PRM Certification Level 4
685190,Crowdfunding for Filmmakers,https://www.udemy.com/crowdfunding-for-filmmakers/,True,65,32,6,30,All Levels,4 hours,2015-12-01T18:38:53Z,Business Finance,2080,2015-12-01,18:38:53Z,2015,12,1,Crowdfunding Filmmakers
